Municipio,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Espinal (Tol),11.416339636104174,11.403321217304539,8.545669481990002,15.629662257207405,8.511362669163333,8.478288516158205,22.530451313102866,8.424481543365019,29.418769174733484,33.54344575046472
Cómbita (Boy),56.80434959019719,48.138639281129656,7.945967421533571,46.875,53.97070161912105,83.71385083713851,45.18072289156627,74.75517679599312,133.71963449966572,199.35026580035438
Candelaria (Vac),6.8990893202097325,4.544524983526097,2.2439133849433412,3.328783995206551,5.445140212360468,12.877885451208911,14.860260479137256,13.722344198615097,17.817278567910034,15.609390609390609
Segovia (Ant),14.021705600269216,5.542008423852804,16.391203387515365,21.522154367652202,31.662269129287598,51.69027189083015,33.01251936311232,37.50937734433609,34.47681434235477,16.973400257025776
Saravena (Ara),9.770968498397561,21.34347471768404,28.709232889297198,26.261982029300867,23.400655218346113,38.527899224416636,25.395213002349056,10.849349039057657,22.965979728695224,12.116438978584194
Santa Rosa De Osos (Ant),11.59823706796567,14.331986126637428,11.328877308258752,8.40712924560027,16.520733520568314,13.461486686589666,31.688188227838076,28.598913241296827,76.8088483793333,27.730859404542816
Tuta (Boy),12.46261216350947,0.0,0.0,0.0,0.0,11.94885888397658,0.0,129.06253666549338,279.81811822315495,370.84250782245914
El Tambo (Cau),20.751976154092855,24.431038695006674,33.67885342214572,13.053613053613054,53.81232487799447,27.860326894502226,20.4578846547267,18.45086534558471,27.457943583078585,30.8731657707395
Vistahermosa (Met),73.30551483026953,28.099359334607172,33.77997973201216,56.53550429669833,95.62380470244122,87.37185461323392,53.60333531864205,70.8842814105972,87.92497069167644,87.27526618956188
San Andrés (Sap) Cap.,37.832384521150104,23.462739365062177,16.279869037497964,14.427672275424264,18.08612613264365,10.646225912913872,19.152751902216497,34.295905068934765,28.90320825611643,18.578256683950073
Marinilla (Ant),0.0,4.901880688224049,8.039360710036338,17.395704842331657,10.828370330265296,13.554421000316271,16.20196485646532,20.301624129930396,18.565063406831943,21.09200331847519
Fundación (Mag),28.928674745266946,14.2977425453159,28.20476660555634,26.213532350582867,18.063311908238376,21.84010133807021,21.279312252627996,16.766333202928518,13.83508577753182,13.71102640743686
Facatativá (Cun),2.626556234568982,6.6962977843624705,5.585433190239855,6.068651621467855,16.494431336550942,7.432382213633692,7.052276603110696,5.548534262199069,9.563143644394504,8.136507346103775
Pamplona (Nsa),6.189650903689032,12.40181893344357,8.24589251479107,8.183640901837228,21.989005497251373,15.313935681470138,35.244578827283014,18.299266199425404,20.02548698343346,21.746221593998044
Piendamó (Cau),23.03557716918352,30.366677632411367,22.541137576076338,44.54783942978766,31.848694203537654,31.429814805860453,16.731601214236203,23.70848052348325,32.92955427496178,35.0033836604205
Madrid (Cun),2.225981657911139,2.1149026616049995,4.008779226506048,4.737315836846843,11.58087907780569,14.15876135824165,6.29237521433403,5.294446881570787,8.066053646589525,11.408280985960683
Dagua (Vac),6.405739542630197,14.888231916115448,0.0,6.27917198652071,28.899944264393206,20.509454858689853,6.120575334081404,22.321881531686927,32.23791581874232,38.01064298003441
Piedecuesta (San),3.2336297493936947,3.161855376735068,2.4714699685505446,3.0153723683337654,5.274725274725275,3.941752165148154,4.37256434501719,8.647713760674522,10.19121945986537,4.260690338352072
La Plata (Hui),17.28967115045472,20.47187675930191,31.99892214156997,19.922964537123125,11.470520761642579,19.437920142544748,17.633857005450462,17.486964263003944,15.771875591445335,21.914034373728203
Garzón (Hui),21.84837229626393,15.819599045071477,18.443117170542084,4.199739616143799,11.052471608963554,2.7288107842602196,10.790978741771879,18.727092752615107,14.597958939922764,30.2926533730211
La Ceja (Ant),1.66616681662168,3.2760032760032765,4.824314545308354,7.887181752216299,15.410932515526513,14.982171216252658,13.172338090010978,8.645657718410927,22.70469703419895,20.958502165711888
Istmina (Cho),52.7377074608345,12.538791887401647,34.835481521360485,48.05382027871216,35.781666775095964,26.025570122645497,32.46120885541778,6.440186765416198,51.121477410697175,63.42762907522517
Magangué (Bol),4.693440135171076,6.212096504919204,9.23944008993055,9.909820632246555,3.0014256771966683,9.486973655403927,7.1349068181169555,4.219438955266915,10.437687008558903,7.578628268283441
Chiquinquirá (Boy),24.38018078841754,7.418672799436181,7.331109563432426,10.836975761297547,37.46387412138295,15.761545331955656,18.986795546733408,27.417917609157584,10.216939685999387,22.000710792194823
Guarne (Ant),1.961091935989959,17.337699865151222,7.576762070729074,7.4301105228940285,14.513524790914534,17.61369641032867,20.633092040784746,16.928207472110778,16.67083437526048,18.056171106843287
El Carmen De Bolívar (Bol),12.982891434176741,7.2159443506371685,7.204299525957091,2.8786090561040902,19.96264134263022,21.00016800134401,12.397548040498656,5.4308717906942015,20.15153957762373,13.301586879314701
Agustín Codazzi (Ces),10.598646906078324,6.98409372653781,6.886340942740075,10.14644705245713,1.6456029489204844,14.316620005090353,18.554023130682168,10.603008224904952,19.409068514011857,17.678516183208355
Girardot (Cun),22.971870944029035,15.57511097266568,10.744369950146124,9.307712991498954,13.858916232750598,15.183290788487268,11.840571262022735,6.132174644333871,9.342301943198805,4.129160128829796
Puerto López (Met),27.745985502722576,27.34949232504872,54.02302731539318,23.32089552238806,39.47498272969506,33.00221114814693,36.28925837951966,32.719301115728165,32.46858664242345,32.228954492716255
Funza (Cun),1.3306188708368263,7.603599036877455,7.21682964673619,2.279799833574612,3.220473624321017,6.0370068520027775,5.709609272405459,12.811010148150181,11.533002129169624,10.351698972593876
Andes (Ant),28.306560045290492,16.468650746970944,7.028559379612492,4.671041875890417,11.555617185513878,20.58884084826024,18.099957012602097,33.41873677175003,19.746802115101914,21.60340469658018
Patía / El Bordo (Cau),16.372864705561316,10.90096473537908,30.01118598750443,19.065257653339142,48.849326964828485,43.030417126106016,24.00384061449832,18.521948508983144,23.625767837454717,23.439331197749826
Gigante (Hui),20.76584433923083,8.257297386565378,16.47717910693689,20.506090308821722,20.339258837407964,85.24803117642283,36.39893229798593,36.102531188575554,27.858478927050584,11.84927719409116
Florida (Vac),8.859750155045628,7.075888908544135,7.053056618412005,3.5162362207493096,12.200648377313767,3.4664448141985584,6.90119218094926,17.160606112607898,10.223380872054388,43.98653335363481
Cajibío (Cau),19.331142470520007,26.48368845551944,7.19355457510071,16.714821270803984,33.32222592469177,21.206908739602724,16.342539630658603,20.841534863256374,16.081972109265514,36.468898867184826
Sabanalarga (Atl),4.607127225818341,6.827958212895737,4.4849082836256,2.203395432361269,3.216778717792003,2.0617493943611156,3.998040959929635,2.945710554480917,11.644832605531295,24.950339228650666
Ginebra (Vac),0.0,4.506737572671144,0.0,4.467277194549922,8.7946880084429,30.557010651300857,17.356591165495097,25.89108483645465,42.84490145672665,85.08103969030502
Villagarzón (Put),8.983111749910169,35.45784948142895,43.55590400278758,30.084235860409148,29.53586497890295,41.88832572362083,24.900398406374503,40.941658137154555,52.50615937638838,27.89622603913442
San Sebastián De Mariquita (Tol),16.292836582849073,5.4046750439129845,13.420296856966475,13.321965256314611,21.180831347630395,7.877323810524105,13.04359168340594,23.408239700374533,31.14052160373686,44.014084507042256
Pradera (Vac),10.624282860906888,14.860418214626897,6.358491765753163,2.115909523708766,12.601071091042739,18.78208606369214,14.533374857261496,16.520733520568314,8.201763379126513,36.645697184388936
Orito (Put),37.30593738341895,33.77997973201216,19.324204946996467,16.2254252413532,23.84421777718903,23.53310323187951,23.229403262440638,22.916507524253305,17.583521728208993,29.74198825191464
Montelíbano (Cor),15.803405633914107,12.937280066238873,10.16750972268117,6.241184327137918,8.574123295892996,29.794536873718833,8.150433719508646,9.237555280994885,4.587839930264833,1.1397959765202028
Miranda (Cau),3.306440946964687,19.66310545978895,19.445794846864363,12.905307307630261,31.887755102040813,28.361642454227457,21.819088585499657,12.367054167697255,36.80755781853874,39.5605733240011
Apartadó (Ant),15.303183062076911,14.128908630114001,9.51927653498334,5.928987667705651,7.437832119864797,9.62718717658668,4.69689378757515,5.394948786521876,7.589902393855215,7.4732271636860945
Timbío (Cau),11.52604887044721,25.811632442354018,17.14089818306479,14.219087703332955,39.459962231179006,27.859033291544783,22.046462920605176,24.600918434288214,18.983050847457626,26.904864399483426
Puerto Carreño (Vid) Cap.,0.0,4.902201088288641,4.865469761105435,33.90487261455004,57.31753916698509,78.14789489108136,39.4205183798167,19.43823500826125,28.848927781517453,42.842861903175134
Caloto (Cau),26.02423972042531,43.341640481092206,7.013852358407855,10.225994477962981,62.9535138000729,56.39783697707594,23.166534286470746,3.2833174639655907,29.31691586045148,29.084798345398138
Cajicá (Cun),3.0045819875309845,2.86286859433152,2.7214587018641994,3.8710676404552378,3.6476825057147026,9.104773177338219,11.832155496036227,8.274891909224436,6.016847172081829,9.750960469606257
San Vicente Del Caguán (Caq),12.324377618930244,28.451236612677057,48.21019645655056,45.74383452665076,55.20613576766103,40.60795915999536,13.309756051185518,7.526011778208433,7.446432228158683,11.048909840895698
Planeta Rica (Cor),15.872260051108677,14.226774790155071,12.590890490729958,17.24083884517727,18.690133167198816,26.370898937407894,16.981598122761515,7.656381594058648,7.605141075366947,6.046131987061277
Montenegro (Qui),16.622340425531913,13.83929807080185,5.505092210294523,19.234996702571994,27.21014394166145,5.386915183020443,18.657710965403272,15.803613759679715,25.9949569783462,43.58192119363191
Aguazul (Cas),23.200510411229047,37.15241061987368,19.700551615445235,22.093344380005522,18.962481376134363,39.98613813877856,23.677979479084453,18.248175182481752,23.311834641386277,5.150922015040692
Villanueva (Cas),6.163328197226502,18.12907904278463,5.932781584645961,2.897458928519688,5.66491998300524,30.73226608554745,16.581914658412558,19.1691540926144,16.32564214192425,29.759489218948676
Turbaco (Bol),7.167137649997952,9.069197980591916,3.9631820388590002,5.842941726394516,8.557898940722287,9.106389953830604,2.6445698166431595,4.343444872997671,12.033694344163658,7.659509280772078
Sardinata (Nsa),25.021894157387717,12.509382036527395,24.82827112472068,16.3579110947532,43.751491528120276,19.157088122605366,18.65393224891807,22.08236722976703,25.629759812536612,65.6048401793199
San Pedro De Los Milagros (Ant),0.0,4.768717215069146,9.42240648261566,18.54943424225561,13.668048658253223,13.364814897313671,34.95739567402229,38.71966959215281,55.077744354531205,33.37226764558652
Puerto Berrío (Ant),10.641694157709908,21.098715615686896,20.886637773484413,18.078045505023116,10.174492547184208,32.46104674390731,27.018397072188243,19.349377191921636,7.14574947002358,14.071954594493175
Arjona (Bol),6.073950345455926,0.0,1.4847589493845674,10.269199735934864,1.4387868149576277,1.3920403134874786,6.781500067815,17.375265641080475,19.837333862328904,9.165902841429881
Algeciras (Hui),18.1801654395055,27.111291853056795,4.503490204908804,8.947344875408222,35.585605622525684,22.224197706462796,35.437430786267996,21.968365553602812,34.87206311843424,64.89292667099286
Remedios (Ant),11.144958763652573,11.023737782023957,7.264802034144569,14.352865190713697,35.192679922576104,30.96934035305048,37.12578892301461,23.26045058815711,16.361791943453646,22.5544528934141
Lejanías (Met),71.98128486593485,53.85996409335727,71.20605251446374,52.68241285450874,61.06603855884149,79.95735607675905,62.71277548826375,79.97156566554114,35.27025835464245,87.5196919306844
El Cerrito (Vac),0.0,7.178106774338268,7.158708568974157,3.5791621181481412,3.541703559412077,14.075833553268234,8.75150963541211,15.668250900924425,8.642892949127932,20.59555479275723
Arauquita (Ara),0.0,2.2198051011121223,8.679613757187806,10.539184688672485,22.070183182520417,31.83103338513678,12.453521678023092,13.898057746429936,8.58074480864939,3.395297512944572
Paz De Ariporo (Cas),56.404928009499784,93.5289647512714,66.11095142282265,107.09655600022548,71.67075557515781,37.98052141830119,24.098321150293195,15.919342000530646,15.81736219123191,7.863489816780687
Ricaurte (Nar),5.442176870748299,5.35360565340757,15.786981002999527,10.354110581901015,20.3759360195609,40.23133014835303,44.87211447374982,24.93019545273235,29.88345452734336,44.77166451099393
La Unión (Vac),12.082037031443502,30.079711234772144,14.964683347300372,17.884821747943246,35.34297411127147,26.28197640462563,8.697416867190444,17.298544039210032,34.35147281939713,19.89597248671233
Caldono (Cau),0.0,2.6504108136761197,7.795650027284775,33.123550844650545,17.523656936864768,22.00596606191012,14.364376346660285,11.873100303951368,25.914670059132565,14.023934181002243
Zona Bananera / Prado - Sevilla (Mag),4.9825610363726955,1.6126171163180727,7.8239914874972625,13.62748512332874,4.365414277814964,8.382463885551427,6.762879904778651,6.659474434277647,10.550749103186327,15.684224284407268
Puerto Colombia (Atl),4.448992303243315,2.1862224262696484,8.576697113941421,8.390317573520157,4.059759662227996,5.803269174968566,1.8639676415217432,14.646381428388349,12.665327760589118,30.416890320271964
Líbano (Tol),2.636783124588003,39.88937347090735,26.814683720805515,13.505118439888719,35.352024583254014,35.682916117698724,24.840606110789107,5.50478916657492,13.730982589114078,19.17860763308584
Fuente De Oro (Met),89.81498113885395,8.755800717975658,25.691530358825037,0.0,65.95762222771869,57.068318930376655,56.50629641588634,40.02882075094068,79.44704854214666,55.2006939515811
Calarcá (Qui),5.668532558633884,7.045726766715988,2.8042624789680315,6.95004309026716,1.3739472129480785,9.475850119124972,13.352917612498333,3.957992506200855,9.114227308829083,11.556537147846633
