Municipio,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cajicá (Cun),34.55269285660633,21.471514457486403,62.59355014287658,55.485302846525066,63.22649676572151,85.3572485375458,27.32852715635744,42.40882103477523,62.17408744484557,38.0287458314644
Piedecuesta (San),62.732417138237665,65.76659183608942,62.404616705901255,38.596766314672195,56.26373626373627,52.93210050341807,103.90998426505952,17.295427521349044,21.991578834446322,21.30345169176036
Inírida (Gua) Cap.,0.0,102.24227894514172,116.09246423327755,115.55350127108852,120.58132893317254,183.6378661279956,54.72434068812947,139.53082759222116,145.86848954609158,169.01884560128454
Montelíbano (Cor),64.53057300514928,28.462016145725524,29.231590452708367,63.660080136806755,90.64073198515452,76.27401439672022,131.9609395618897,62.353498146715474,52.76015919804558,44.452043084287915
Puerto López (Met),142.19817570145318,102.56059621893269,192.45703481108825,139.92537313432834,174.3478403894865,158.41061351110523,55.05051256490753,153.7807152439224,230.52696516120656,138.5845043186799
Puerto Asís (Put),88.40405657859621,78.58031563093445,73.85405795938027,66.06890042472864,57.039789106941896,80.20095635857393,21.84964530742451,52.83007792436494,50.670295624981904,125.70351112761763
Cartago (Vac),39.35137061566333,41.59085001299714,37.84533871578151,40.022827835135594,33.15430011272462,32.211777797300066,94.71191791633781,44.189449587806614,39.5609454346669,40.70788876033766
Aguazul (Cas),55.101212226668984,45.726043839844536,39.40110323089047,171.2234189450428,130.0284437220642,167.94178018286993,24.36123411145981,132.95099061522419,139.87100784831767,103.01844030081385
Malambo (Atl),51.10253724097401,42.738982141809615,49.346569179777774,51.508639769498835,64.74107470184005,45.363952761995414,58.90700725627226,30.261444808050953,37.55711811713648,34.38884150870726
Paz De Ariporo (Cas),94.99777348968384,151.98456772081605,158.09140557631503,166.28149484245534,228.7951043360807,124.79314180298961,174.63567385282428,169.8063146723269,158.1736219123191,117.95234725171032
Guaduas (Cun),41.37049155665877,43.843624406284256,74.2731838438141,44.40952413486831,55.69388022539641,97.2732122124949,49.81408671209237,176.65286264515942,106.690625263217,117.39011739011738
Arauquita (Ara),11.273957158962796,28.857466314457593,69.43691005750244,84.31347750937988,66.21054954756124,80.51379032711068,24.778541782816085,81.65108926027587,82.37515016303415,93.37068160597573
Santander De Quilichao (Cau),28.429282160625444,32.798560611740015,35.215836005412115,31.131254864258572,24.44655710987369,33.992611079802124,18.090578741210336,29.844195742813252,52.25024383447123,51.83809235820122
Madrid (Cun),83.4743121716677,32.7809912548775,41.089987071687,26.528968686342317,27.615942416305877,45.807757335487686,30.5548765582987,34.03572995295506,39.59699062871222,27.80768490327917
Copacabana (Ant),56.31790772104778,42.0076968941406,37.354750056699174,66.92035165988716,59.06219505931898,55,18.88177908318473,55.350997521237936,66.35935963217955,52.50507549063076
Rionegro (Ant),34.346419585446704,45.529119011547124,35.45197413547279,36.280904906236536,43.553685453807255,34.395534313128344,91.3393672672922,30.982773577890693,36.61414119497709,26.704765465397298
La Mesa (Cun),36.18992472495657,83.74917123215968,80.47480132783421,93.20862661909813,107.053281947758,127.66574786014797,23.645169901986957,101.16068576296455,118.72193258658959,127.98956006725726
Sogamoso (Boy),16.48845396011443,26.906707108262808,24.179898444426534,23.891817848780722,26.722206939914333,27.059205541725294,9.3937875751503,30.289491818051026,39.88110914631852,38.888390319782225
Apartadó (Ant),119.72490277977819,59.16480488860239,5.192332655445459,3.3879929529746575,20.66064477740221,40.915545500493394,63.488032505872646,44.70100423118126,37.949511969276074,29.892908654744378
Saravena (Ara),44.94645509262878,69.85137180332958,45.93477262287551,63.77909921401639,73.80206645786082,82.08117660853979,46.834979875594584,74.39553626782394,59.71154729460759,51.49486565898283
La Ceja (Ant),63.31433903162385,44.22604422604423,70.7566133311892,45.74565416285453,57.0204503074481,70.4162047163875,24.10219329959026,56.196775169671035,65.27600397332198,61.47827301942154
Caucasia (Ant),41.93022810044087,41.212349574924055,30.06058363779309,71.43829092393523,70.94321217562879,53.73801642233782,21.912820685702727,25.792606807184786,64.00942869044837,39.01599655858902
Aguachica (Ces),51.025512756378184,46.2198096137204,43.38854927975009,54.65562246157616,55.646272155882535,53.24302385462036,27.06715748445572,23.939243850090804,38.24185123106215,29.70622947660835
Ocaña + (Nsa),36.80133561920491,27.682278876635266,22.1004243281471,25.25934377966884,37.202066405688534,41.73254255515518,60.91696056428343,33.56139828989421,27.317428519395374,23.416196454334642
La Plata (Hui),62.24281614163698,63.12162000784756,74.10276706468835,43.16642316376677,77.01635368531446,82.61116060581519,41.432744297818566,39.74310059773623,85.1681281938048,43.828068747456406
Puerto Boyacá (Boy),89.93816750983699,89.01152699274556,81.30259948581599,69.4549953334925,81.3077713111948,81.9327731092437,40.720757406087756,71.98387561186294,102.18679746576743,103.59116022099447
Mocoa (Put) Cap.,72.89060499202144,76.80786512538884,65.46828529208207,80.14863929469198,95.74807617291393,67.57225032919814,28.98579695948985,33.47000251025019,97.40474146470316,81.4451629717711
Sabanalarga (Atl),40.31236322591049,37.553770170926555,40.3641745526304,51.77979266048981,48.25168076688004,38.14236379568064,107.02154390209856,29.457105544809167,45.608927704997576,46.062164729816615
Rovira (Tol),18.1909136386375,13.700506918755995,13.75641966250917,55.045871559633035,23.069115068745962,157.72870662460568,11.947034812331994,167.0456127325878,217.59259259259258,207.85219399538107
Mosquera (Cun),31.494513065301906,16.71712762598213,25.361178157903943,19.717546151381462,26.877385367951405,26.209348945604976,124.0358153416799,19.147306612203217,17.944434131551265,42.71884382351703
Planadas (Tol),3.9215686274509807,7.835455435847208,7.805487257542052,50.63882829541913,186.3064741499767,143.49427961993408,104.64203703165421,150.74794171079589,142.69186270728886,150.05771450557907
Cimitarra (San),94.46561777256588,54.55887544529671,142.1351863550221,170.61670182404765,112.3015752572313,154.07407407407408,27.57033432027139,106.3554571847423,91.28251939753537,67.97518905599456
Caldas (Ant),41.59454708905258,33.05916267752771,39.07980095354714,34.61538461538461,51.48296039579096,44.086311200372286,22.838437089621834,62.54868175702788,51.13781641523907,28.609029009555414
Funza (Cun),63.869705800167665,49.423393739703464,62.5458569383803,42.17629692113032,48.30710436481525,57.351565094026384,45.16393095564055,21.04665952910387,34.59900638750887,30.192455336732138
Corozal (Suc),52.50478720118599,84.34935971167856,67.00575640361832,84.39708830045363,83.12181799290497,76.51440780735693,132.17251386374738,50.10926603844494,41.33256179217988,36.84397259900112
La Tebaida (Qui),90.85782317187794,74.6175848775028,98.54947491607895,145.7725947521866,134.52512630414637,131.68676109095165,68.71095060801201,70.97232079489,98.061190182674,71.83908045977012
El Carmen De Viboral (Ant),57.69508149430261,44.36872182586164,33.21213816249476,24.088093599449415,28.61182173152013,39.26573083341514,132.65531726730046,51.916178969227865,65.06987264896352,53.391911888090554
Villanueva (Cas),92.44992295839754,42.301184433164124,8.899172376968941,69.53901428447251,87.80625973658123,131.31059145643005,38.73689043198806,32.861407015910395,59.86068785372225,124.44877309742174
El Banco (Mag),60.29004399543751,69.27773929014484,58.81230925737539,57.88666729246847,58.05337855385979,69.31028889118285,30.923371884470285,63.574587118375874,37.770689944602985,40.20462769128392
Agustín Codazzi (Ces),45.927469926339406,83.80912471845372,61.97706848466068,69.33405485845707,44.431279620853076,58.85721557648256,54.67297749035412,66.64748027083112,55.241195001418355,54.5087582315591
Plato (Mag),47.09165431237464,55.07650470732001,57.57734839376132,39.90555684879119,45.33238351196451,49.18605020150414,50.42340832579453,69.23289947382996,51.7968952331622,43.78349815052464
Villamaría (Cal),34.821250911985146,55.56191067605772,51.396540370376314,53.61507529764251,51.04250448555342,45.32475184698364,111.16051578479323,44.10467509556013,58.287795992714024,54.84592624666234
Coyaima (Tol),8.62217623728229,4.345747685889357,8.7404947120007,70.19699030404072,197.25595055450842,168.0672268907563,116.55011655011656,128.58599742828005,176.9598301185631,176.5536723163842
Ortega (Tol),5.835327070082278,8.72879629899037,46.44277379466489,40.66339423160708,40.4542433611697,95.78266043595623,35.81513878366278,95.88563458856346,121.7603061401983,63.63163070515416
El Carmen De Bolívar (Bol),60.58682669282479,62.05712141547964,57.63439620765673,69.08661734649817,79.85056537052088,54.60043680349443,49.02901238515487,62.45502559298332,48.363694986296956,29.263491134492348
Villa De San Diego De Ubaté (Cun),101.02710894089914,72.8725270572994,108.70127853408562,93.98728698276075,93.98937920015038,93.74581491897683,63.969294738525505,55.35736252921639,77.52092071001212,65.71572151996598
Montenegro (Qui),105.27482269503547,99.64294610977332,68.81365262868154,82.43570015387998,84.3514462191505,102.35138847738841,46.42445709176568,115.89316757098457,75.38537523720399,74.34563027148972
Guarne (Ant),45.10511452776906,52.01309959545367,28.412857765234026,57.583356552428725,61.68248036138677,38.75013210272308,22.290390718705883,55.86308465796557,71.68458781362007,59.09292362239622
Candelaria (Vac),29.89605372090884,56.80656229407621,39.26848423650847,41.05500260754746,32.67084127416281,47.21891332109934,17.32186625787062,36.944772842425266,29.3461058765577,33.3000333000333
Lorica (Cor),42.20463217371082,33.777639202847716,29.59944979846257,38.497882616456096,38.62732532108964,40.1165123053041,36.2475187710365,28.34954125287791,29.01320954363928,22.048098775482515
Chiquinquirá (Boy),52.51115862120701,55.64004599577136,62.314431289175616,63.21569194090235,67.79177221964535,33.274373478573054,38.545332662979725,49.69497566659812,64.70728467799611,88.0028431687793
San Gil (San),53.2582645414083,63.88695766549541,49.99166805532411,43.741342859225774,51.75152131627318,79.26661152467604,92.85051067780873,49.716615292830866,44.40497335701599,52.255989026242304
Rioblanco (Tol),4.343671270958214,34.852313322296766,13.141180077971002,4.396377385034731,136.13807035264153,163.28331862312444,92.69431474869542,88.18342151675485,131.9725497096604,210.67415730337078
Villeta (Cun),174.97439399112324,153.32338803248797,176.6855398947918,147.4582848273186,137.68466490529528,125.06253126563281,26.457692889180066,105.66286940729734,105.6405659773353,77.82101167315176
Santa Rosa De Cabal (Ris),27.257859349445756,24.64044404673903,33.63692817222107,27.10656753407683,34.687427734525556,31.79205452973193,86.81560365783076,38.75,48.29123328380386,44.11332222331144
Sabana De Torres (San),96.27727856225931,114.26394972386211,72.07094287594398,108.0480350693051,96.80834972016336,50.16673060465666,38.954534493312806,74.40263270854199,73.83846415994547,149.45154104277697
Pamplona (Nsa),53.64364116530495,26.870607689127738,32.98357005916428,51.14775563648267,31.984007996002,45.94180704441041,64.5261201734462,42.08831225867842,72.81995266703076,74.29959044615998
Orito (Put),51.654374838580075,50.66996959801824,41.409010600706715,51.380513264285135,63.584580739170754,57.52536345570547,21.572258076114117,68.74952257275991,97.96533534287867,89.22596475574393
Villa Del Rosario (Nsa),21.69018157780578,17.50087504375219,25.533914144767078,18.150833425768134,33.34902699309479,23.301767206024905,10.790978741771879,37.234702742956436,24.694842305792704,25.46026004582847
Garzón (Hui),43.69674459252786,23.01032588374033,45.398442265949754,22.398611286100262,49.736122240335995,35.47454019538285,-,30.76593809358196,58.391835759691055,61.90237863182573
Colombia Sin Definir,,,,-,-,-,91.68704156479218,-,-,-
El Colegio (Cun),48.65943263101553,75.42900245144257,109.24981791697013,131.39453398738613,129.7831365653521,91.82736455463728,43.92365784887428,77.1604938271605,135.36620119692222,142.01593349497747
Granada (Met),91.3100673218293,62.408670238675114,67.45109795398336,47.24293201446815,45.00842093036762,70.23075820553247,27.672979180695332,21.075111698092,27.88428023701638,42.90123029657205
Cereté (Cor),33.678705152841886,38.19597473189364,37.77568989064422,34.48606188332216,39.69191513490526,20.515881157095695,44.16067124220288,25.61780071180889,19.994183510251563,38.83565293570442
Barbosa (Ant),20.462870122163334,22.199798183652877,47.73174757860822,58.767066935689236,90.43853066251035,67.61579204387515,65.60757298842495,48.9121573884531,51.73674914812766,49.184935356942105
Yarumal (Ant),47.243702911704005,47.00875847394725,31.94809663070458,29.24760535231178,50.55124933801935,92.60138664640517,157.19262469198742,55.376095985233036,56.80656229407621,55.93341686056918
Purificación (Tol),4.2165626581210995,21.144331204803994,8.474217194186688,12.715635993726954,42.4881033310673,106.2608917414035,13.057738246115324,169.46280291476023,80.31449465274548,84.34547908232119
Turbo (Ant),62.379300326423184,64.09661721668874,32.43566925597565,40.108702769956125,26.49495792921832,28.220906988594052,9.496401689533727,20.41804047309356,22.341708991793144,21.998328127062344
Envigado (Ant),21.843184926302992,18.644628715524917,16.91003404858207,21.928254331949017,19.226735649863667,11.435154205172077,52.037376411231016,10.568976801095921,18.01441152922338,7.489189945565415
Andes (Ant),47.17760007548416,35.28996588636631,60.914181289974934,63.05906532452063,69.33370311308326,68.6294694942008,71.62468664199595,64.60955775871672,57.04631722140553,69.13089502905657
Rivera (Hui),17.5893760168858,8.64192196344467,33.98903853507244,75.21310379408324,61.69792694965449,96.94227895140767,68.46664483672194,102.59648015152712,117.44440964610084,155.41223094257518
San Vicente De Chucurí (San),53.810050521658546,66.1693936477382,129.89366843885935,27.26363939292963,45.2720852322458,113.72478601783683,46.9569300602614,76.54938907699102,73.04815334268349,69.62980155506557
San Sebastián De Mariquita (Tol),43.447564220930865,81.07012565869476,77.83772177040557,50.623467973995524,71.48530579825258,76.14746350173301,114.99917857729588,59.82105701206825,93.42156481121059,75.08285004142502
Salgar (Ant),10.756736406174367,0.0,32.71359249768279,71.26802258648101,104.06397195749808,192.11768580524756,44.211922481762585,140.20707506471095,116.82863363602571,156.8709475005229
Puerto Berrío (Ant),74.49185910396936,55.3841284911781,78.32489165056654,77.47733787867048,114.46304115582235,92.38913304035158,115.47344110854503,65.30414802273552,52.40216278017293,60.97846990947043
Caparrapí (Cun),32.66906239790918,32.62376641383248,0.0,56.643469817122515,39.78041212506962,70.78810759792356,48.75245938746017,392.4181845105879,193.81236092168544,181.47553570182174
San Andrés (Sap) Cap.,30.626216040931038,41.511000415110004,41.604109762494794,43.28301682627279,47.02392794487349,49.68238759359807,49.681212221578214,48.01426709650868,39.104340581804585,37.156513367900146
Líbano (Tol),42.188529993408046,58.50441442399745,56.310835813691575,54.020473759554875,76.14282217931634,57.64163372859025,60.61422413793104,79.81944291533635,52.1777338386335,115.07164579851502
Fonseca (Lag),44.45839217532298,58.85513958903759,55.01788081126366,31.6301703163017,84.16721219489386,70.89279180387852,22.371364653243848,74.63014179726942,38.93407163869182,38.41639099349056
Baranoa (Atl),24.1233738261394,20.426574974041227,45.28529737345276,39.55435427516645,40.07566285146356,18.476035042879797,15.428924089693478,43.94702918082737,46.32645674990952,54.40151178938025
Los Patios (Nsa),20.007753004289164,24.567911850332283,16.82247482636803,26.916325336454065,29.1836436901595,17.065938519956482,34.31760194565882,20.29035497976037,37.34318385967037,38.177525493544984
Galapa (Atl),31.296023564064804,34.212658683712974,29.852843044287575,52.9977946079018,56.00579824734796,37.348272642390285,38.47263633740502,45.431230307027185,33.311608371352015,32.94185047264394
Fresno (Tol),16.06787068577672,3.217710277366626,16.126431220770844,32.22168519413565,54.716920402974026,89.96272972625626,65.19436068780051,83.12551953449709,95.69683243484641,89.10954108586341
Honda (Tol),109.99371464487744,51.422016534156086,39.904229848363926,36.10832497492478,56.696229700724906,101.6880211511084,48.599130075571644,81.26447523465117,133.78739965945024,117.29968045949117
Sevilla (Vac),38.28139074040713,63.9956117294814,51.02159140981934,80.06405124099278,64.08278546507488,84.33125316242199,26.945877280776042,41.088606371150966,59.995200383969284,59.569195577582924
Riosucio (Cal),96.82375970868678,72.65631487170971,16.360587345085687,20.12679883264567,35.450516986706056,27.25273013957291,95.34024550113217,38.15992825933487,85.10155452172927,54.321357659311424
Tauramena (Cas),32.568743311775926,82.05315220859735,98.20551736452103,117.66756733199686,76.50784205381052,114.54285129883412,30.456718354807528,90.51554506099961,89.93860712470183,89.42457231726283
La Estrella (Ant),30.286969031574163,22.318771574812523,26.283895273279498,35.798155679019416,44.727094835418264,52.92010421189753,64.2219510628733,24.77054651647893,24.394001643385373,26.54766570168009
Quimbaya (Qui),64.92031031908333,61.915469091146086,81.47834305641561,55.45768904547531,97.55780299827649,109.99320630196371,51.14598983473452,66.63705019991116,100.21609094610254,37.062202730248934
Amagá (Ant),55.38631957906397,6.864360241625481,13.608219364496154,107.87850183730573,112.48221788467264,110.4721057932872,38.225255972696246,75.54772097708386,65.09811215474751,73.25560100115989
Sonsón (Ant),65.80029610133245,33.000577510106424,55.184592461784675,77.46576289943285,82.59684480052863,85.17887563884157,278.20963914573275,61.83959347188987,76.78661265125639,49.534635138305916
Apía (Ris),85.64310183743382,71.18563632049354,152.1460602178091,128.32852101379532,96.72738997259391,219.94134897360706,114.52785890167783,162.40357287860334,136.74388674388675,143.2778794873836
